date_time_local,unixtime,pressure_station,pressure_sea,wind_dir,wind_dir_10s,wind_speed,wind_gust,relative_humidity,dew_point,temperature,windchill,humidex,visibility,health_index,cloud_cover_4,cloud_cover_8,cloud_cover_10,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr
"2025-03-26 00:00:00 EDT",1742961600,97.75,101.69,WNW,30,13,30,82,-4.9,-2.2,-7,,16100,,3,,,,-1,-2.2
"2025-03-25 23:00:00 EDT",1742958000,97.74,101.67,WNW,29,17,,83,-3.5,-1,-6,,16100,1.7,4,,,,-0.8,-1
"2025-03-25 22:00:00 EDT",1742954400,97.72,101.65,W,27,21,,80,-3.8,-0.8,-6,,16100,1.7,4,,,,-0.6,-0.9
"2025-03-25 21:00:00 EDT",1742950800,97.71,101.64,W,27,18,,79,-3.8,-0.6,-6,,16100,1.7,4,,,,-0.4,-0.7
"2025-03-25 20:00:00 EDT",1742947200,97.66,101.59,W,26,22,,76,-4.1,-0.4,-6,,16100,1.7,4,,,,0,-0.4
"2025-03-25 19:00:00 EDT",1742943600,97.61,101.54,W,27,18,32,73,-4.2,0,-5,,16100,1.8,4,,,,0.3,0
"2025-03-25 18:00:00 EDT",1742940000,97.51,101.43,W,27,26,41,71,-4.3,0.4,,,16100,1.8,4,,,,0.5,-0.2
"2025-03-25 17:00:00 EDT",1742936400,97.45,101.37,W,28,28,,76,-3.7,0.1,,,16100,1.8,4,,,,0.6,-0.1
"2025-03-25 16:00:00 EDT",1742932800,97.38,101.3,W,27,26,39,70,-4.5,0.3,,,16100,1.8,4,,,,1.5,0.3
"2025-03-25 15:00:00 EDT",1742929200,97.33,101.24,W,27,28,,71,-4.1,0.5,,,16100,1.8,4,,,,0.6,-0.4
"2025-03-25 14:00:00 EDT",1742925600,97.31,101.22,W,26,26,,67,-5,0.5,,,16100,1.8,4,,,,1.2,0.4
"2025-03-25 13:00:00 EDT",1742922000,97.31,101.22,W,27,30,39,67,-4.9,0.6,,,16100,1.8,4,,,,1.3,0.6
"2025-03-25 12:00:00 EDT",1742918400,97.27,101.18,W,26,26,,70,-4.1,0.8,,,16100,1.8,4,,,,1,-0.3
"2025-03-25 11:00:00 EDT",1742914800,97.25,101.16,W,27,21,30,80,-3.2,-0.2,-6,,16100,1.8,4,,,,-0.2,-0.6
"2025-03-25 10:00:00 EDT",1742911200,97.22,101.13,WSW,25,17,,78,-3.9,-0.5,-5,,16100,1.8,4,,,,-0.5,-0.6
"2025-03-25 09:00:00 EDT",1742907600,97.15,101.06,WSW,25,21,,76,-4.3,-0.6,-6,,16100,1.7,4,,,,-0.5,-0.7
"2025-03-25 08:00:00 EDT",1742904000,97.09,100.99,W,27,24,33,77,-4.2,-0.7,-7,,16100,1.7,4,,,,-0.6,-0.8
"2025-03-25 07:00:00 EDT",1742900400,97.02,100.92,W,27,22,33,80,-3.6,-0.6,-6,,16100,1.6,4,,,,-0.5,-0.7
"2025-03-25 06:00:00 EDT",1742896800,96.96,100.85,W,27,28,41,79,-3.7,-0.5,-7,,16100,1.7,4,,,,-0.3,-0.5
"2025-03-25 05:00:00 EDT",1742893200,96.9,100.79,W,26,24,37,80,-3.4,-0.4,-6,,16100,1.6,4,,,,-0.3,-0.6
"2025-03-25 04:00:00 EDT",1742889600,96.87,100.76,W,26,22,37,82,-3,-0.3,-6,,16100,1.6,4,,,,-0.2,-0.3
"2025-03-25 03:00:00 EDT",1742886000,96.89,100.78,WSW,25,24,,84,-2.7,-0.3,-6,,16100,1.6,4,,,,-0.1,-0.3
"2025-03-25 02:00:00 EDT",1742882400,96.88,100.77,WSW,25,24,39,83,-2.6,-0.1,-6,,16100,1.6,4,,,,-0.1,-0.2
"2025-03-25 01:00:00 EDT",1742878800,96.89,100.78,WSW,25,35,48,83,-2.6,-0.1,-7,,16100,1.6,4,,,,0,-0.1
"2025-03-25 00:00:00 EDT",1742875200,96.91,100.8,WSW,25,30,41,84,-2.5,-0.1,-7,,16100,1.6,4,,,,0,-0.1
"2025-03-24 23:00:00 EDT",1742871600,96.9,100.79,WSW,25,28,45,84,-2.4,0,-6,,16100,1.6,4,,,,0.1,0
"2025-03-24 22:00:00 EDT",1742868000,96.89,100.77,W,26,34,45,86,-2,0.1,,,11300,1.6,4,,,,0.2,0
"2025-03-24 21:00:00 EDT",1742864400,96.85,100.73,WSW,25,32,46,86,-2,0.1,,,14500,1.7,4,,,,0.7,0.1
"2025-03-24 20:00:00 EDT",1742860800,96.79,100.67,WSW,24,30,,88,-1.1,0.7,,,8100,1.7,4,,,,0.9,0.7
"2025-03-24 19:00:00 EDT",1742857200,96.71,100.58,WSW,24,26,,89,-0.7,0.9,,,8100,1.8,4,,,,1.8,0.9
"2025-03-24 18:00:00 EDT",1742853600,96.59,100.45,WSW,24,30,42,86,-0.3,1.8,,,16100,2,4,,,,1.8,1.1
"2025-03-24 17:00:00 EDT",1742850000,96.53,100.4,WSW,24,30,41,84,-0.7,1.8,,,16100,2.1,4,,,,2.1,0.8
"2025-03-24 16:00:00 EDT",1742846400,96.48,100.35,SW,23,24,35,89,0,1.7,,,4800,2.1,4,,,,2.8,1.6
"2025-03-24 15:00:00 EDT",1742842800,96.42,100.29,SW,23,24,39,80,-0.4,2.7,,,16100,2.1,4,,,,3.1,1.1
"2025-03-24 14:00:00 EDT",1742839200,96.4,100.28,WSW,25,24,,87,-0.9,1.1,,,6400,2.1,4,,,,2.8,1.1
"2025-03-24 13:00:00 EDT",1742835600,96.34,100.21,WSW,24,21,35,77,-1,2.7,,,16100,2.1,4,,,,2.8,2.5
"2025-03-24 12:00:00 EDT",1742832000,96.31,100.18,WSW,24,26,37,83,-0.1,2.5,,,16100,2.1,4,,,,3.2,1.5
"2025-03-24 11:00:00 EDT",1742828400,96.25,100.12,S,19,30,42,88,0.9,2.7,,,16100,2.1,4,,,,2.8,2.3
"2025-03-24 10:00:00 EDT",1742824800,96.3,100.17,SSW,20,22,35,78,-0.8,2.7,,,16100,2.1,4,,,,3.1,2.7
"2025-03-24 09:00:00 EDT",1742821200,96.31,100.18,SSW,21,26,37,79,-0.3,3,,,16100,2.1,4,,,,3.2,2.6
"2025-03-24 08:00:00 EDT",1742817600,96.3,100.17,SW,22,24,35,82,0.2,3,,,16100,2.2,4,,,,3.2,2.9
"2025-03-24 07:00:00 EDT",1742814000,96.26,100.13,SW,23,24,33,86,1,3.1,,,16100,2.2,0,,,,3.7,3.1
"2025-03-24 06:00:00 EDT",1742810400,96.22,100.08,SW,23,28,39,97,2.7,3.1,,,14500,2.1,4,,,,3.1,0.8
"2025-03-24 05:00:00 EDT",1742806800,96.25,100.12,SSE,16,15,,98,0.4,0.7,,,4800,2,4,,,,0.7,-0.3
"2025-03-24 04:00:00 EDT",1742803200,96.28,100.15,SE,14,15,,97,-0.7,-0.3,-5,,9700,1.9,4,,,,-0.3,-0.8
"2025-03-24 03:00:00 EDT",1742799600,96.44,100.31,ESE,12,13,,95,-1.5,-0.8,-5,,6400,1.9,4,,,,-0.8,-1.4
"2025-03-24 02:00:00 EDT",1742796000,96.53,100.41,ESE,12,21,,94,-2.2,-1.4,-7,,6400,1.8,4,,,,-1.4,-1.9
"2025-03-24 01:00:00 EDT",1742792400,96.67,100.57,E,9,21,32,93,-2.9,-1.9,-8,,4000,1.8,4,,,,-1.9,-2.3
"2025-03-24 00:00:00 EDT",1742788800,96.91,100.82,E,9,24,,93,-3.3,-2.3,-9,,2000,1.9,4,,,,-2,-2.4
"2025-03-23 23:00:00 EDT",1742785200,97.13,101.06,E,10,30,39,82,-4.7,-2,-9,,16100,1.8,4,,,,-2,-2.6
"2025-03-23 22:00:00 EDT",1742781600,97.25,101.19,E,9,24,42,78,-5.9,-2.6,-9,,16100,1.9,4,,,,-2.6,-2.8
"2025-03-23 21:00:00 EDT",1742778000,97.39,101.34,E,9,30,,76,-6.5,-2.8,-10,,16100,1.9,4,,,,-2.7,-2.8
"2025-03-23 20:00:00 EDT",1742774400,97.51,101.47,E,10,21,32,73,-6.9,-2.7,-9,,16100,2,4,,,,-1.9,-2.8
"2025-03-23 19:00:00 EDT",1742770800,97.66,101.63,E,10,18,,66,-7.4,-1.9,-7,,16100,2.1,3,,,,-0.9,-1.9
"2025-03-23 18:00:00 EDT",1742767200,97.71,101.67,E,10,21,32,61,-7.4,-0.9,-7,,16100,2.1,0,,,,0.1,-1
"2025-03-23 17:00:00 EDT",1742763600,97.81,101.77,ESE,12,21,33,56,-7.7,0.1,,,16100,2,4,,,,1.4,0.1
"2025-03-23 16:00:00 EDT",1742760000,97.89,101.84,ESE,12,21,30,48,-8.7,1.1,,,16100,2,2,,,,1.9,1
"2025-03-23 15:00:00 EDT",1742756400,97.97,101.92,S,17,18,32,44,-9.2,1.8,,,16100,1.9,3,,,,1.8,0.7
"2025-03-23 14:00:00 EDT",1742752800,98.09,102.06,ESE,12,18,,43,-9.9,1.2,,,16100,1.8,1,,,,1.2,-0.6
"2025-03-23 13:00:00 EDT",1742749200,98.18,102.16,E,9,9,,46,-10.7,-0.5,-4,,16100,1.7,0,,,,0.4,-1.5
"2025-03-23 12:00:00 EDT",1742745600,98.26,102.25,SE,13,8,,52,-10,-1.4,-4,,16100,1.7,2,,,,-0.9,-3.3
"2025-03-23 11:00:00 EDT",1742742000,98.36,102.36,S,19,15,,57,-10.1,-2.8,-8,,16100,1.7,1,,,,-2.4,-4.4
"2025-03-23 10:00:00 EDT",1742738400,98.27,102.27,S,17,8,,61,-10.9,-4.5,-8,,16100,1.8,0,,,,-3.9,-5
"2025-03-23 09:00:00 EDT",1742734800,98.33,102.33,SSE,16,8,,73,-9.2,-5,-9,,16100,1.8,3,,,,-5,-7.6
"2025-03-23 08:00:00 EDT",1742731200,98.33,102.34,SE,13,5,,81,-10.3,-7.6,-10,,16100,1.8,4,,,,-7.6,-8.4
"2025-03-23 07:00:00 EDT",1742727600,98.27,102.27,E,8,5,,78,-11,-7.8,-10,,16100,1.7,1,,,,-6.3,-8.1
"2025-03-23 06:00:00 EDT",1742724000,98.26,102.26,,35,4,,72,-10.7,-6.4,-8,,16100,1.6,3,,,,-6,-6.7
"2025-03-23 05:00:00 EDT",1742720400,98.25,102.24,N,36,0,,68,-11,-6,,,16100,1.6,4,,,,-5.4,-6.8
"2025-03-23 04:00:00 EDT",1742716800,98.24,102.22,NNW,33,9,,63,-11.4,-5.5,-10,,16100,1.7,4,,,,-5.4,-5.7
"2025-03-23 03:00:00 EDT",1742713200,98.2,102.18,NW,32,17,,65,-11.1,-5.5,-12,,16100,1.7,4,,,,-5.4,-6.7
"2025-03-23 02:00:00 EDT",1742709600,98.14,102.12,WNW,29,9,,79,-9.8,-6.7,-11,,16100,1.8,4,,,,-6.7,-7.4
"2025-03-23 01:00:00 EDT",1742706000,98.11,102.09,WNW,29,5,,79,-10.3,-7.2,-10,,16100,1.9,0,,,,-6.8,-7.6
"2025-03-23 00:00:00 EDT",1742702400,98.06,102.03,NW,32,9,,72,-11,-6.8,-11,,16100,2,0,,,,-6.3,-7
"2025-03-22 23:00:00 EDT",1742698800,98.02,101.99,NW,32,9,,73,-10.8,-6.7,-11,,16100,2.1,0,,,,-5.9,-6.8
"2025-03-22 22:00:00 EDT",1742695200,97.97,101.93,NW,32,21,,71,-10.5,-6,-13,,16100,2.1,0,,,,-5.4,-6.2
"2025-03-22 21:00:00 EDT",1742691600,97.89,101.84,NW,32,21,,67,-10.7,-5.5,-12,,16100,2.2,0,,,,-4.8,-5.6
"2025-03-22 20:00:00 EDT",1742688000,97.84,101.78,NW,31,24,35,60,-11.4,-4.8,-12,,16100,2.2,4,,,,-4.4,-5.1
"2025-03-22 19:00:00 EDT",1742684400,97.77,101.7,WNW,29,32,42,60,-11.1,-4.4,-12,,16100,2.2,4,,,,-3.8,-4.6
"2025-03-22 18:00:00 EDT",1742680800,97.65,101.57,WNW,29,34,46,56,-11.7,-4.2,-12,,16100,2.2,4,,,,-3.1,-4.2
"2025-03-22 17:00:00 EDT",1742677200,97.5,101.41,WNW,30,34,46,57,-10.5,-3.1,-11,,16100,2.2,4,,,,-1.1,-3.4
"2025-03-22 16:00:00 EDT",1742673600,97.38,101.28,WNW,29,41,54,49,-11.2,-1.9,-10,,16100,2.2,3,,,,-1.3,-3.2
"2025-03-22 15:00:00 EDT",1742670000,97.21,101.1,WNW,29,39,52,57,-8.8,-1.4,-9,,16100,2.2,4,,,,-1.4,-2.9
"2025-03-22 14:00:00 EDT",1742666400,97.11,101,WNW,30,34,58,58,-9.4,-2.2,-10,,16100,2.2,4,,,,-0.2,-2.2
"2025-03-22 13:00:00 EDT",1742662800,96.89,100.76,W,28,39,59,56,-7.9,-0.2,-8,,16100,2.2,4,,,,1.2,-1.5
"2025-03-22 12:00:00 EDT",1742659200,96.75,100.62,WNW,30,34,52,68,-4.8,0.4,,,16100,2.1,4,,,,1.4,0
"2025-03-22 11:00:00 EDT",1742655600,96.61,100.48,NW,32,39,55,74,-4,0,-7,,16100,2.1,4,,,,0.7,-0.2
"2025-03-22 10:00:00 EDT",1742652000,96.5,100.36,NW,32,26,59,81,-2.2,0.6,,,16100,2.1,4,,,,1.9,0.6
"2025-03-22 09:00:00 EDT",1742648400,96.29,100.14,NW,32,28,45,89,0.3,1.9,,,14500,2.1,4,,,,4.5,1.9
"2025-03-22 08:00:00 EDT",1742644800,96.18,100.01,WSW,24,21,30,85,1.9,4.3,,,16100,2.2,4,,,,5.2,4.3
"2025-03-22 07:00:00 EDT",1742641200,96.16,99.99,SW,22,18,32,71,0.2,5.1,,,16100,2.2,4,,,,5.3,4.9
"2025-03-22 06:00:00 EDT",1742637600,96.18,100.01,SSW,20,13,,66,-0.9,4.9,,,16100,2.2,4,,,,4.9,4.5
"2025-03-22 05:00:00 EDT",1742634000,96.22,100.05,SSW,20,15,,66,-1,4.9,,,16100,2.2,4,,,,5.3,4.7
"2025-03-22 04:00:00 EDT",1742630400,96.31,100.14,SW,22,22,33,61,-1.7,5.2,,,16100,2.3,3,,,,6,5
"2025-03-22 03:00:00 EDT",1742626800,96.4,100.23,SW,22,28,37,56,-2.2,5.9,,,16100,2.3,2,,,,6.1,5.8
"2025-03-22 02:00:00 EDT",1742623200,96.49,100.32,SSW,21,28,45,53,-2.7,6.2,,,16100,2.3,3,,,,6.5,6.2
"2025-03-22 01:00:00 EDT",1742619600,96.57,100.41,SSW,21,32,45,53,-2.6,6.3,,,16100,2.4,2,,,,6.3,5.6
"2025-03-22 00:00:00 EDT",1742616000,96.65,100.5,SSW,21,28,42,56,-2.5,5.6,,,16100,2.4,2,,,,5.6,4.6
"2025-03-21 23:00:00 EDT",1742612400,96.74,100.61,SSW,21,21,32,57,-2.9,4.9,,,16100,2.5,2,,,,5.1,4.6
"2025-03-21 22:00:00 EDT",1742608800,96.77,100.64,SSW,20,21,35,55,-3.4,4.8,,,16100,2.6,4,,,,5,4.6
"2025-03-21 21:00:00 EDT",1742605200,96.8,100.68,SW,22,24,33,56,-3.5,4.5,,,16100,2.6,3,,,,4.6,4
"2025-03-21 20:00:00 EDT",1742601600,96.76,100.65,S,19,28,50,58,-3.3,4.2,,,16100,2.5,0,,,,4.3,4
"2025-03-21 19:00:00 EDT",1742598000,96.85,100.74,S,19,26,39,58,-3.3,4.2,,,16100,2.5,2,,,,5.1,3.9
"2025-03-21 18:00:00 EDT",1742594400,97,100.89,SW,22,28,39,48,-5,5.1,,,16100,2.5,0,,,,6,5
"2025-03-21 17:00:00 EDT",1742590800,97.01,100.9,SSW,20,28,41,44,-5.7,5.6,,,16100,2.4,0,,,,6.6,5.4
"2025-03-21 16:00:00 EDT",1742587200,97.06,100.94,S,19,30,41,46,-4,6.7,,,16100,2.4,0,,,,7.1,5.8
"2025-03-21 15:00:00 EDT",1742583600,97.18,101.07,SW,22,32,41,45,-4.9,6.2,,,16100,2.4,0,,,,6.4,5.2
"2025-03-21 14:00:00 EDT",1742580000,97.32,101.22,SW,22,24,37,45,-5.5,5.4,,,16100,2.3,0,,,,5.6,4.1
"2025-03-21 13:00:00 EDT",1742576400,97.42,101.33,SW,22,22,35,52,-5.3,3.6,,,16100,2.2,2,,,,4.2,2.2
"2025-03-21 12:00:00 EDT",1742572800,97.5,101.41,SSW,21,22,,55,-5.8,2.5,,,16100,2.1,0,,,,2.6,0.7
"2025-03-21 11:00:00 EDT",1742569200,97.56,101.48,SW,22,22,,62,-5.6,0.8,,,16100,2.1,0,,,,1.1,-0.7
"2025-03-21 10:00:00 EDT",1742565600,97.55,101.48,SSW,21,11,,65,-6.4,-0.6,-4,,16100,2.2,0,,,,-0.4,-1.6
"2025-03-21 09:00:00 EDT",1742562000,97.56,101.49,WSW,25,13,,71,-6.1,-1.5,-6,,16100,2.2,0,,,,-1.5,-3
"2025-03-21 08:00:00 EDT",1742558400,97.56,101.5,WSW,25,9,,77,-6.4,-2.9,-6,,16100,2.2,2,,,,-2.9,-4
"2025-03-21 07:00:00 EDT",1742554800,97.51,101.45,WSW,25,11,,77,-7.4,-4,-8,,16100,2.3,2,,,,-3.1,-4.9
"2025-03-21 06:00:00 EDT",1742551200,97.47,101.4,WNW,30,8,,74,-7.3,-3.3,-7,,16100,2.2,2,,,,-2.7,-3.4
"2025-03-21 05:00:00 EDT",1742547600,97.46,101.38,WNW,29,15,,74,-6.9,-2.9,-8,,16100,2.2,0,,,,-2,-3.4
"2025-03-21 04:00:00 EDT",1742544000,97.38,101.29,WNW,29,9,,73,-6.3,-2.1,-6,,16100,2.2,3,,,,-1.8,-2.2
"2025-03-21 03:00:00 EDT",1742540400,97.31,101.2,NW,31,15,28,68,-6.9,-1.7,-7,,16100,2.2,3,,,,-1.5,-1.8
"2025-03-21 02:00:00 EDT",1742536800,97.25,101.13,NW,31,24,35,67,-6.9,-1.5,-8,,16100,2.2,4,,,,-1,-1.5
"2025-03-21 01:00:00 EDT",1742533200,97.18,101.05,NW,32,24,45,69,-6,-1,-7,,16100,2.1,4,,,,-0.9,-1
"2025-03-21 00:00:00 EDT",1742529600,97.12,100.99,NW,31,28,52,68,-6,-0.9,-7,,16100,2.1,4,,,,-0.6,-0.9
"2025-03-20 23:00:00 EDT",1742526000,97.08,100.95,NW,31,37,52,69,-5.6,-0.6,-8,,16100,2,4,,,,-0.3,-0.6
"2025-03-20 22:00:00 EDT",1742522400,97.03,100.89,NW,31,28,45,77,-4,-0.4,-7,,16100,2,4,,,,-0.4,-0.9
"2025-03-20 21:00:00 EDT",1742518800,96.96,100.82,NW,32,24,52,77,-4.4,-0.9,-7,,16100,1.9,4,,,,-0.6,-0.9
"2025-03-20 20:00:00 EDT",1742515200,96.8,100.66,WNW,30,24,35,87,-2.5,-0.6,-7,,14500,1.7,4,,,,0.2,-0.6
"2025-03-20 19:00:00 EDT",1742511600,96.62,100.47,NW,31,26,42,88,-1.6,0.2,,,16100,1.6,3,,,,0.9,0.2
"2025-03-20 18:00:00 EDT",1742508000,96.39,100.22,WNW,30,30,39,92,-0.3,0.9,,,6400,1.5,4,,,,3,0.9
"2025-03-20 17:00:00 EDT",1742504400,96.21,100.02,W,28,21,33,91,1.5,2.9,,,16100,1.4,4,,,,3.8,2.8
"2025-03-20 16:00:00 EDT",1742500800,96.09,99.89,W,28,28,,86,1.8,3.9,,,16100,1.4,4,,,,6.6,3.9
"2025-03-20 15:00:00 EDT",1742497200,95.99,99.78,WSW,25,32,42,76,2.7,6.6,,,16100,1.5,4,,,,8.6,6.6
"2025-03-20 14:00:00 EDT",1742493600,95.94,99.72,WSW,25,32,41,69,2.9,8.2,,,16100,1.7,4,,,,11.3,8.2
"2025-03-20 13:00:00 EDT",1742490000,95.88,99.65,SW,23,32,48,56,2.1,10.5,,,16100,2,3,,,,11.4,9.4
"2025-03-20 12:00:00 EDT",1742486400,95.93,99.7,SSW,20,34,45,55,0.9,9.4,,,16100,2.3,4,,,,10.4,9.3
"2025-03-20 11:00:00 EDT",1742482800,95.95,99.71,SW,22,34,45,65,3.3,9.4,,,16100,2.6,4,,,,10.2,8.9
"2025-03-20 10:00:00 EDT",1742479200,95.94,99.7,SSW,20,30,39,82,7.2,10.2,,,16100,2.7,4,,,,10.7,9.5
"2025-03-20 09:00:00 EDT",1742475600,95.95,99.71,S,19,30,39,88,7.7,9.6,,,16100,2.8,4,,,,9.6,9.4
"2025-03-20 08:00:00 EDT",1742472000,95.86,99.62,S,17,26,37,89,7.8,9.5,,,16100,2.7,4,,,,9.8,9.5
"2025-03-20 07:00:00 EDT",1742468400,95.93,99.68,S,18,24,,89,8,9.7,,,16100,2.7,4,,,,10.8,9.7
"2025-03-20 06:00:00 EDT",1742464800,95.93,99.67,S,19,28,39,85,8.3,10.7,,,16100,2.6,4,,,,11,10.6
"2025-03-20 05:00:00 EDT",1742461200,95.88,99.62,SSW,20,17,33,84,8.5,11.1,,,16100,2.6,4,,,,12.6,11.1
"2025-03-20 04:00:00 EDT",1742457600,95.9,99.63,SSW,21,22,32,65,6.2,12.6,,,16100,2.7,4,,,,13.1,11.9
"2025-03-20 03:00:00 EDT",1742454000,95.92,99.66,WSW,24,13,,65,5.5,11.9,,,16100,2.8,4,,,,12.3,11.2
"2025-03-20 02:00:00 EDT",1742450400,95.98,99.72,SSE,15,9,,58,4,11.9,,,16100,2.9,3,,,,13.2,11.9
"2025-03-20 01:00:00 EDT",1742446800,96.1,99.85,SE,13,15,,61,5.4,12.7,,,16100,3,4,,,,15.3,12.7
"2025-03-20 00:00:00 EDT",1742443200,96.17,99.92,SW,22,17,,53,5.2,14.7,,,16100,3.2,4,,,,15.3,14.5
"2025-03-19 23:00:00 EDT",1742439600,96.2,99.95,S,18,17,,46,3.8,15.3,,,16100,3.4,4,,,,15.9,15.1
"2025-03-19 22:00:00 EDT",1742436000,96.3,100.06,S,17,13,,40,2.4,15.9,,,16100,3.6,4,,,,16.5,15.5
"2025-03-19 21:00:00 EDT",1742432400,96.36,100.13,S,18,15,,38,1.9,16.1,,,16100,3.7,4,,,,16.6,15.3
"2025-03-19 20:00:00 EDT",1742428800,96.39,100.18,S,17,9,,37,1.8,16.4,,,16100,3.8,0,,,,18.2,15.6
"2025-03-19 19:00:00 EDT",1742425200,96.38,100.17,SSW,20,9,,34,2.1,18.1,,,16100,3.8,0,,,,19.8,18.1
"2025-03-19 18:00:00 EDT",1742421600,96.41,100.19,SSW,20,28,37,29,1.4,19.9,,,16100,3.8,0,,,,20.6,19.9
"2025-03-19 17:00:00 EDT",1742418000,96.45,100.23,SSW,20,32,42,30,2.5,20.3,,,16100,3.7,0,,,,20.8,20.1
"2025-03-19 16:00:00 EDT",1742414400,96.5,100.28,SSW,20,26,48,31,2.9,20.3,,,16100,3.5,1,,,,20.4,19.3
"2025-03-19 15:00:00 EDT",1742410800,96.6,100.39,SW,22,35,46,32,2.8,19.7,,,16100,3.3,3,,,,20.1,19.1
"2025-03-19 14:00:00 EDT",1742407200,96.72,100.51,SSW,20,30,46,32,2.8,19.8,,,16100,3.1,1,,,,19.8,17.8
"2025-03-19 13:00:00 EDT",1742403600,96.79,100.59,SSW,20,22,41,34,2.6,18.5,,,16100,2.9,0,,,,19.3,17.6
"2025-03-19 12:00:00 EDT",1742400000,96.87,100.67,SSW,21,26,35,35,2,17.4,,,16100,2.7,3,,,,17.6,16.1
"2025-03-19 11:00:00 EDT",1742396400,96.93,100.74,SSW,20,22,35,38,1.7,16.1,,,16100,2.6,3,,,,16.1,13.3
"2025-03-19 10:00:00 EDT",1742392800,97,100.83,S,19,18,,43,1.1,13.3,,,16100,2.7,3,,,,13.3,10.6
"2025-03-19 09:00:00 EDT",1742389200,97.01,100.84,SSE,16,11,,54,1.6,10.4,,,16100,2.7,0,,,,10.4,5.4
"2025-03-19 08:00:00 EDT",1742385600,97.07,100.91,SSE,16,5,,67,-0.3,5.3,,,16100,2.6,3,,,,5.5,3.6
"2025-03-19 07:00:00 EDT",1742382000,97.07,100.91,SE,13,5,,77,-0.6,3.1,,,16100,2.5,0,,,,5.7,2.4
"2025-03-19 06:00:00 EDT",1742378400,97.08,100.91,SSE,16,9,,69,-0.4,4.8,,,16100,2.5,0,,,,5.2,4.2
"2025-03-19 05:00:00 EDT",1742374800,97.12,100.95,SSE,16,9,,68,-0.4,5,,,16100,2.6,0,,,,6.1,4.6
"2025-03-19 04:00:00 EDT",1742371200,97.17,101,SSE,15,9,,69,0.2,5.4,,,16100,2.7,3,,,,7.2,4
"2025-03-19 03:00:00 EDT",1742367600,97.23,101.07,SE,14,11,,70,0.2,5.2,,,16100,2.8,0,,,,6,3.8
"2025-03-19 02:00:00 EDT",1742364000,97.28,101.12,N,36,0,,69,0.2,5.5,,,16100,2.9,2,,,,6.6,5.5
"2025-03-19 01:00:00 EDT",1742360400,97.27,101.11,ESE,12,11,,68,0.8,6.3,,,16100,3.2,1,,,,7.4,6.2
"2025-03-19 00:00:00 EDT",1742356800,97.3,101.15,SSE,15,9,,64,0.9,7.2,,,16100,3.4,0,,,,8.3,6.9
"2025-03-18 23:00:00 EDT",1742353200,97.32,101.18,ESE,12,15,,64,1.1,7.4,,,16100,3.4,1,,,,7.7,5.8
"2025-03-18 22:00:00 EDT",1742349600,97.34,101.22,ESE,11,9,,73,1.3,5.8,,,16100,3.2,0,,,,8.8,5.5
"2025-03-18 21:00:00 EDT",1742346000,97.36,101.24,ESE,11,8,,63,2,8.6,,,16100,3,3,,,,9.5,7.1
"2025-03-18 20:00:00 EDT",1742342400,97.34,101.22,SSE,16,8,,58,1.7,9.5,,,16100,3,1,,,,12.2,9
"2025-03-18 19:00:00 EDT",1742338800,97.34,101.21,S,19,11,,49,1.8,12.2,,,16100,2.9,0,,,,13.7,12.2
"2025-03-18 18:00:00 EDT",1742335200,97.37,101.23,SSW,20,18,28,45,2,13.6,,,16100,2.7,0,,,,14,13.5
"2025-03-18 17:00:00 EDT",1742331600,97.37,101.23,WSW,24,17,,45,2,13.6,,,16100,2.6,0,,,,14.4,13.4
"2025-03-18 16:00:00 EDT",1742328000,97.35,101.22,SSW,20,17,28,44,2.1,14,,,16100,2.5,0,,,,14.5,13.2
"2025-03-18 15:00:00 EDT",1742324400,97.37,101.24,SW,22,15,,45,1.9,13.5,,,16100,2.4,0,,,,14,12.4
"2025-03-18 14:00:00 EDT",1742320800,97.39,101.26,S,19,18,30,47,1.7,12.8,,,16100,2.3,0,,,,12.8,10.9
"2025-03-18 13:00:00 EDT",1742317200,97.44,101.31,S,19,26,35,46,0.6,11.7,,,16100,2.2,0,,,,11.7,9.6
"2025-03-18 12:00:00 EDT",1742313600,97.55,101.43,SSW,20,24,33,48,-0.7,9.7,,,16100,2.1,0,,,,9.7,6.8
"2025-03-18 11:00:00 EDT",1742310000,97.59,101.49,S,19,28,,53,-2,6.9,,,16100,2.1,0,,,,7,3.8
"2025-03-18 10:00:00 EDT",1742306400,97.69,101.61,S,18,21,,63,-2.6,3.8,,,16100,2,0,,,,3.9,1.3
"2025-03-18 09:00:00 EDT",1742302800,97.75,101.67,S,17,11,,74,-3,1.2,,,16100,2,0,,,,1.2,-1.2
"2025-03-18 08:00:00 EDT",1742299200,97.77,101.7,SSE,15,9,,83,-3.8,-1.3,-5,,16100,2,0,,,,-1,-2
"2025-03-18 07:00:00 EDT",1742295600,97.78,101.7,SSE,16,13,,76,-4.6,-0.9,-5,,16100,2,0,,,,-0.6,-1.1
"2025-03-18 06:00:00 EDT",1742292000,97.85,101.77,S,17,17,,72,-5.3,-0.9,-6,,16100,2,0,,,,-0.7,-1.1
"2025-03-18 05:00:00 EDT",1742288400,97.93,101.85,SSE,15,13,,74,-5,-0.9,-5,,16100,2,4,,,,-0.8,-2.5
"2025-03-18 04:00:00 EDT",1742284800,98.02,101.95,SE,14,8,,86,-4.7,-2.7,-6,,16100,2,3,,,,-1.5,-3.3
